"","Timestamp","Machine","Temperature","Pressure","PartLength","PartResistance"
"51",2022-03-08 00:04:10,1,303,100,50.6867492564284,6.08585616704358
"52",2022-03-08 00:04:15,1,303,100,51.2309981092792,6.02076201914735
"53",2022-03-08 00:04:20,1,303,100,51.5930400199617,6.10295713338067
"54",2022-03-08 00:04:25,1,303,100,52.4969892233504,5.24644215959279
"55",2022-03-08 00:04:30,1,303,100,49.3849640052196,5.71329662645941
"56",2022-03-08 00:04:35,1,303,100,50.7728482106392,6.53706222223319
"57",2022-03-08 00:04:40,1,303,100,50.562024334703,5.91563133811618
"58",2022-03-08 00:04:45,1,303,100,51.4622760676556,6.08627024216532
"59",2022-03-08 00:04:50,1,303,100,51.2401768447267,6.23321369840157
"60",2022-03-08 00:04:55,1,303,100,49.7003279875058,6.59199159819069
"61",2022-03-08 00:05:00,1,303,100,50.4639513480616,6.18969227339874
"62",2022-03-08 00:05:05,1,303,100,50.9503069804722,5.95299017038865
"63",2022-03-08 00:05:10,1,303,100,52.0658208065706,6.42452944696576
"64",2022-03-08 00:05:15,1,303,100,51.0208335494766,5.62855635988923
"65",2022-03-08 00:05:20,1,303,100,50.5519988731513,6.41289838947823
"66",2022-03-08 00:05:25,1,303,100,50.9146787979579,6.14519810893965
"67",2022-03-08 00:05:30,1,303,100,51.3885305893072,6.36654863623654
"68",2022-03-08 00:05:35,1,303,100,51.1385987594184,6.46031945107026
"69",2022-03-08 00:05:40,1,303,100,51.5160287822041,6.69639919199254
"70",2022-03-08 00:05:45,1,303,100,50.4877377526883,5.52028391605466
"71",2022-03-08 00:05:50,1,303,100,51.5923069992185,5.78082471904942
"72",2022-03-08 00:05:55,1,303,100,49.8673397121967,5.88284215634545
"73",2022-03-08 00:06:00,1,303,100,52.2320094129579,6.58692570771264
"74",2022-03-08 00:06:05,1,303,100,50.7870950356045,6.20493473224946
"75",2022-03-08 00:06:10,1,303,100,51.1753087738251,5.88481711418034
"76",2022-03-08 00:06:15,1,303,100,51.7033276995551,6.20478681435438
"77",2022-03-08 00:06:20,1,303,100,52.2823086843498,5.73960557477122
"78",2022-03-08 00:06:25,1,303,100,51.1721395648762,6.06266594356934
"79",2022-03-08 00:06:30,1,303,100,50.4257930715979,5.9280156756757
"80",2022-03-08 00:06:35,1,303,100,50.3635758977053,6.45726166388917
"81",2022-03-08 00:06:40,1,303,100,49.4108565344091,6.10652979368177
"82",2022-03-08 00:06:45,1,303,100,50.4506268601332,6.43690894073097
"83",2022-03-08 00:06:50,1,303,100,51.3732056583772,6.63651431125512
"84",2022-03-08 00:06:55,1,303,100,51.1806880156782,6.25171690186052
"85",2022-03-08 00:07:00,1,303,100,49.5607692127739,6.65584805210123
"86",2022-03-08 00:07:05,1,303,100,51.0298145247283,5.47746067576738
"87",2022-03-08 00:07:10,1,303,100,50.3908336421167,6.00936077684181
"88",2022-03-08 00:07:15,1,303,100,51.1940997738071,5.71872856105597
"89",2022-03-08 00:07:20,1,303,100,50.7520222045367,6.43794678136049
"90",2022-03-08 00:07:25,1,303,100,51.8311739764391,6.32530022774804
"91",2022-03-08 00:07:30,1,303,100,51.812346732168,6.23436369084793
"92",2022-03-08 00:07:35,1,303,100,51.1120755253122,6.12966895719621
"93",2022-03-08 00:07:40,1,303,100,50.2086240784046,6.16220657630521
"94",2022-03-08 00:07:45,1,303,100,50.4493737783459,5.91654202246522
"95",2022-03-08 00:07:50,1,303,100,51.9475213435873,6.66110812705354
"96",2022-03-08 00:07:55,1,303,100,50.8206337356276,6.02474721561478
"97",2022-03-08 00:08:00,1,303,100,50.3666870693361,5.62134317121534
"98",2022-03-08 00:08:05,1,303,100,51.8311939270638,5.79897331084452
"99",2022-03-08 00:08:10,1,303,100,51.3508675393773,5.89115482620438
"100",2022-03-08 00:08:15,1,303,100,50.5852049224215,6.3521407863694
"101",2022-03-08 00:08:20,1,303,100,49.2351329252077,6.1894930400093
"102",2022-03-08 00:08:25,1,303,100,49.793908427298,5.98903800449524
"103",2022-03-08 00:08:30,1,303,100,52.1229185841714,6.14133276873665
"104",2022-03-08 00:08:35,1,303,100,51.0315636401608,5.78764038851109
"105",2022-03-08 00:08:40,1,303,100,49.7669454050278,6.09229870043873
"106",2022-03-08 00:08:45,1,303,100,50.4339630296866,6.16280261445234
"107",2022-03-08 00:08:50,1,303,100,51.2871380537692,5.56808535264723
"108",2022-03-08 00:08:55,1,303,100,50.773898302864,5.87676473049681
"109",2022-03-08 00:09:00,1,303,100,49.3455507404659,6.1715156842237
"110",2022-03-08 00:09:05,1,303,100,50.4040168655884,6.440891547006
"111",2022-03-08 00:09:10,1,303,100,49.7155653632591,6.13400507762585
"112",2022-03-08 00:09:15,1,303,100,51.4582757285631,6.34739009746413
"113",2022-03-08 00:09:20,1,303,100,50.7130728114002,6.07482083772809
"114",2022-03-08 00:09:25,1,303,100,50.5844738514011,5.90397331623776
"115",2022-03-08 00:09:30,1,303,100,51.0770213708523,5.76452715135069
"116",2022-03-08 00:09:35,1,303,100,50.2030465807456,5.77983158024086
"117",2022-03-08 00:09:40,1,303,100,51.084131975635,6.11398190688209
"118",2022-03-08 00:09:45,1,303,100,50.2337806059539,6.45109277388758
"119",2022-03-08 00:09:50,1,303,100,51.748242555523,5.86097177805694
"120",2022-03-08 00:09:55,1,303,100,50.877606174313,5.87476101178922
"121",2022-03-08 00:10:00,1,303,100,50.7283526042821,6.22552911565806
"122",2022-03-08 00:10:05,1,303,100,50.6284830919788,5.9841823503145
"123",2022-03-08 00:10:10,1,303,100,50.2632855946045,6.40220823671332
"124",2022-03-08 00:10:15,1,303,100,51.4917868587063,6.50206532350538
"125",2022-03-08 00:10:20,1,303,100,50.544090289336,6.07064263212627
"126",2022-03-08 00:10:25,1,303,100,51.3382670600764,5.96011659940613
"127",2022-03-08 00:10:30,1,303,100,49.8672991915333,5.97804511628045
"128",2022-03-08 00:10:35,1,303,100,51.4385535514646,6.07643512071546
"129",2022-03-08 00:10:40,1,303,100,51.1203195489134,5.78772441874349
"130",2022-03-08 00:10:45,1,303,100,50.3570344573336,6.34439896851628
"131",2022-03-08 00:10:50,1,303,100,50.8239861360142,5.8132661900158
"132",2022-03-08 00:10:55,1,303,100,49.7458577185712,6.2382808024942
"133",2022-03-08 00:11:00,1,303,100,51.1650087196323,6.18620334678737
"134",2022-03-08 00:11:05,1,303,100,51.738219333071,5.79488046606206
"135",2022-03-08 00:11:10,1,303,100,49.2329648467918,5.82339148689316
"136",2022-03-08 00:11:15,1,303,100,50.8064955626884,5.97485313081872
"137",2022-03-08 00:11:20,1,303,100,50.932828691364,6.10879500413807
"138",2022-03-08 00:11:25,1,303,100,50.6846097839526,6.31173349604397
"139",2022-03-08 00:11:30,1,303,100,50.9011855039828,6.29767997629694
"140",2022-03-08 00:11:35,1,303,100,50.0101793059198,6.06500462532901
"141",2022-03-08 00:11:40,1,303,100,51.4075016062679,6.01642441836019
"142",2022-03-08 00:11:45,1,303,100,51.1563466309921,6.04063636122108
"143",2022-03-08 00:11:50,1,303,100,50.4557602634253,5.9380334184987
"144",2022-03-08 00:11:55,1,303,100,50.3829176146361,6.50341842761515
"145",2022-03-08 00:12:00,1,303,100,51.0254138832749,6.05518722142725
"146",2022-03-08 00:12:05,1,303,100,50.423795437127,5.95752240182481
"147",2022-03-08 00:12:10,1,303,100,50.1497028262254,5.63716692714098
"148",2022-03-08 00:12:15,1,303,100,50.4727388995632,6.2942583913207
"149",2022-03-08 00:12:20,1,303,100,50.4292309102968,6.2863206202237
"150",2022-03-08 00:12:25,1,303,100,51.0866976667017,5.94372233658866
"151",2022-03-08 00:12:30,1,303,100,50.7087266452574,6.24924425650634
"152",2022-03-08 00:12:35,1,303,100,50.0765500719161,6.01225732032468
"153",2022-03-08 00:12:40,1,303,100,51.1934617090268,6.2310481619668
"154",2022-03-08 00:12:45,1,303,100,50.5952002362174,5.92165674117975
"155",2022-03-08 00:12:50,1,303,100,50.6897680066099,5.54083502750201
"156",2022-03-08 00:12:55,1,303,100,50.5112762945405,6.17914366533235
"157",2022-03-08 00:13:00,1,303,100,50.0903041703946,6.39458988915558
"158",2022-03-08 00:13:05,1,303,100,50.1596310089243,6.22300025795728
"159",2022-03-08 00:13:10,1,303,100,51.8372861733328,5.9547442501584
"160",2022-03-08 00:13:15,1,303,100,49.6859371075265,6.14061122226779
"161",2022-03-08 00:13:20,1,303,100,50.1486138426518,5.87832082409448
"162",2022-03-08 00:13:25,1,303,100,50.6261791852784,6.24340589072063
"163",2022-03-08 00:13:30,1,303,100,51.1467894795852,5.91454090675433
"164",2022-03-08 00:13:35,1,303,100,51.6171725506421,6.01922492221996
"165",2022-03-08 00:13:40,1,303,100,50.7588441909739,5.96897857862125
"166",2022-03-08 00:13:45,1,303,100,50.1805051190351,6.45868553731628
"167",2022-03-08 00:13:50,1,303,100,51.0755086010265,5.80766475398603
"168",2022-03-08 00:13:55,1,303,100,51.2134485544959,6.22725245077344
"169",2022-03-08 00:14:00,1,303,100,50.9189668867593,5.82731500583287
"170",2022-03-08 00:14:05,1,303,100,50.5006059222626,5.9859985553008
"171",2022-03-08 00:14:10,1,303,100,50.1567352917072,6.33990865508843
"172",2022-03-08 00:14:15,1,303,100,51.2755144801132,5.4696922823167
"173",2022-03-08 00:14:20,1,303,100,50.0107894787689,6.46847548370089
"174",2022-03-08 00:14:25,1,303,100,50.521803927252,5.73190421856272
"175",2022-03-08 00:14:30,1,303,100,49.6434318874304,6.2187692417263
"176",2022-03-08 00:14:35,1,303,100,49.5906933590672,6.31403840134462
"177",2022-03-08 00:14:40,1,303,100,51.5587455224373,6.30311868317174
"178",2022-03-08 00:14:45,1,303,100,52.0448631396649,6.31450203016557
"179",2022-03-08 00:14:50,1,303,100,50.9444723070531,5.90825519139239
"180",2022-03-08 00:14:55,1,303,100,51.2092249822562,6.44227376573368
"181",2022-03-08 00:15:00,1,303,100,49.3639967838934,5.35136426230197
"182",2022-03-08 00:15:05,1,303,100,50.6882034784863,6.08178145936346
"183",2022-03-08 00:15:10,1,303,100,50.9778397990637,6.50085032100761
"184",2022-03-08 00:15:15,1,303,100,52.5375925726753,5.75747686480819
"185",2022-03-08 00:15:20,1,303,100,51.3574212889833,6.29906603533063
"186",2022-03-08 00:15:25,1,303,100,50.5470296392955,5.93290812844113
"187",2022-03-08 00:15:30,1,303,100,50.219301409635,6.34316107328076
"188",2022-03-08 00:15:35,1,303,100,49.9826180251344,6.14401129266887
"189",2022-03-08 00:15:40,1,303,100,51.4080805695885,5.89651918990656
"190",2022-03-08 00:15:45,1,303,100,51.3364004501102,5.41625506270244
"191",2022-03-08 00:15:50,1,303,100,51.2438542043279,6.5357473887851
"192",2022-03-08 00:15:55,1,303,100,50.7033771386037,6.0898303397658
"193",2022-03-08 00:16:00,1,303,100,50.2790311712425,6.24246630771141
"194",2022-03-08 00:16:05,1,303,100,51.1537245280636,6.59433165813499
"195",2022-03-08 00:16:10,1,303,100,49.4453506606104,6.46541561827818
"196",2022-03-08 00:16:15,1,303,100,51.0908937428916,5.3853914611952
"197",2022-03-08 00:16:20,1,303,100,50.8969765844686,5.99283226143213
"198",2022-03-08 00:16:25,1,303,100,51.4117107545105,5.92750295971632
"199",2022-03-08 00:16:30,1,303,100,50.6256944489093,6.01172052429849
"200",2022-03-08 00:16:35,1,303,100,51.0832093708647,6.0316385254017
"201",2022-03-09 00:00:00,1,303,200,50.0947240408763,5.22168772620424
"202",2022-03-09 00:00:05,1,303,200,50.4377474868072,5.44122879912202
"203",2022-03-09 00:00:10,1,303,200,51.6334302487632,5.09414057464497
"204",2022-03-09 00:00:15,1,303,200,50.6426180175434,5.2660463101458
"205",2022-03-09 00:00:20,1,303,200,51.2277827036688,5.26389768755299
"206",2022-03-09 00:00:25,1,303,200,50.4143125519031,5.80712330752049
"207",2022-03-09 00:00:30,1,303,200,51.1764540138183,4.7206534878612
"208",2022-03-09 00:00:35,1,303,200,50.4883856302662,5.4642749937974
"209",2022-03-09 00:00:40,1,303,200,51.6458253276197,5.33246835709511
"210",2022-03-09 00:00:45,1,303,200,51.2352145859084,5.22625332847814
"211",2022-03-09 00:00:50,1,303,200,51.05567242895,5.00721907638707
"212",2022-03-09 00:00:55,1,303,200,51.0750042196146,5.32544823486193
"213",2022-03-09 00:01:00,1,303,200,50.5444596589319,5.17985342441831
"214",2022-03-09 00:01:05,1,303,200,50.5612156624101,5.08473019693156
"215",2022-03-09 00:01:10,1,303,200,50.9698496512535,5.15912613950129
"216",2022-03-09 00:01:15,1,303,200,50.1364285497519,4.91939313730297
"217",2022-03-09 00:01:20,1,303,200,52.1372637296995,4.94627524934475
"218",2022-03-09 00:01:25,1,303,200,50.6675729253442,5.18796198583251
"219",2022-03-09 00:01:30,1,303,200,50.0033024189003,5.54982328354371
"220",2022-03-09 00:01:35,1,303,200,50.8402684631669,5.06068204380647
"221",2022-03-09 00:01:40,1,303,200,50.6522983187098,5.48393915220837
"222",2022-03-09 00:01:45,1,303,200,51.7744217700511,4.93816786618098
"223",2022-03-09 00:01:50,1,303,200,49.5938550728746,5.7026496668391
"224",2022-03-09 00:01:55,1,303,200,51.3458818975361,4.80647402070785
"225",2022-03-09 00:02:00,1,303,200,51.2672068583451,5.37344529688146
"226",2022-03-09 00:02:05,1,303,200,50.6885564670387,4.97737370142928
"227",2022-03-09 00:02:10,1,303,200,51.2391939187082,4.98247523532782
"228",2022-03-09 00:02:15,1,303,200,50.3069732339267,5.39311008853371
"229",2022-03-09 00:02:20,1,303,200,50.9817653561976,5.00659311843038
"230",2022-03-09 00:02:25,1,303,200,52.0299304497801,5.19230940079985
"231",2022-03-09 00:02:30,1,303,200,50.9188903986601,5.23283854754071
"232",2022-03-09 00:02:35,1,303,200,50.1551084355909,5.09923670964634
"233",2022-03-09 00:02:40,1,303,200,50.8499045193837,5.34467174595456
"234",2022-03-09 00:02:45,1,303,200,50.4323299837919,4.83364244209214
"235",2022-03-09 00:02:50,1,303,200,49.9958730173074,5.13949889536221
"236",2022-03-09 00:02:55,1,303,200,50.4528516242203,5.25135082784386
"237",2022-03-09 00:03:00,1,303,200,51.0017053852587,4.94480370767532
"238",2022-03-09 00:03:05,1,303,200,51.1041717684611,4.86188895821091
"239",2022-03-09 00:03:10,1,303,200,49.8276102908019,5.21171513476818
"240",2022-03-09 00:03:15,1,303,200,51.0870624873082,4.86389888437766
"241",2022-03-09 00:03:20,1,303,200,50.4786767417006,5.32138672875193
"242",2022-03-09 00:03:25,1,303,200,50.0189933950089,5.94332184085694
"243",2022-03-09 00:03:30,1,303,200,49.723065626745,5.07935527884499
"244",2022-03-09 00:03:35,1,303,200,50.8353436460261,5.36673586654654
"245",2022-03-09 00:03:40,1,303,200,51.387771607319,5.25395542926811
"246",2022-03-09 00:03:45,1,303,200,50.9176171831243,4.82473608368438
"247",2022-03-09 00:03:50,1,303,200,51.8886678174856,4.97441602376269
"248",2022-03-09 00:03:55,1,303,200,52.2576879632102,5.05997912529815
"249",2022-03-09 00:04:00,1,303,200,50.4405501533183,5.06772148336379
"250",2022-03-09 00:04:05,1,303,200,51.3207332993297,5.25920446031055
"251",2022-03-09 00:04:10,1,303,200,50.6248102617018,4.92502507177673
"252",2022-03-09 00:04:15,1,303,200,50.4255026974539,5.25259056957404
"253",2022-03-09 00:04:20,1,303,200,50.2545982721223,5.18978642277284
"254",2022-03-09 00:04:25,1,303,200,50.9324892140449,5.22107776034846
"255",2022-03-09 00:04:30,1,303,200,50.2875145947091,5.08626884012035
"256",2022-03-09 00:04:35,1,303,200,50.5723418286125,4.79966554584566
"257",2022-03-09 00:04:40,1,303,200,50.9778435906486,5.5999588382454
"258",2022-03-09 00:04:45,1,303,200,50.2863000200808,5.20685064410469
"259",2022-03-09 00:04:50,1,303,200,50.8168609263981,5.68287252378014
"260",2022-03-09 00:04:55,1,303,200,51.2776984466133,5.02927781079018
"261",2022-03-09 00:05:00,1,303,200,49.8473133111329,5.10612338222788
"262",2022-03-09 00:05:05,1,303,200,50.3452446694783,4.93685311104476
"263",2022-03-09 00:05:10,1,303,200,50.5511011347631,5.06831221745472
"264",2022-03-09 00:05:15,1,303,200,50.9472851838915,5.47462337170098
"265",2022-03-09 00:05:20,1,303,200,51.1127118485464,4.87972637049004
"266",2022-03-09 00:05:25,1,303,200,51.5626575090756,5.01392797941832
"267",2022-03-09 00:05:30,1,303,200,50.9544440768195,5.22674889552671
"268",2022-03-09 00:05:35,1,303,200,51.010722880206,5.3342554207938
"269",2022-03-09 00:05:40,1,303,200,49.9777680882943,5.27132649028381
"270",2022-03-09 00:05:45,1,303,200,51.0468508066503,4.94648376130203
"271",2022-03-09 00:05:50,1,303,200,49.0893626667588,5.35689016154027
"272",2022-03-09 00:05:55,1,303,200,50.1943422414235,5.45789302987819
"273",2022-03-09 00:06:00,1,303,200,49.932941730006,5.07163234662021
"274",2022-03-09 00:06:05,1,303,200,51.7320475608706,5.33770137390988
"275",2022-03-09 00:06:10,1,303,200,48.9513780156396,4.92748327708484
"276",2022-03-09 00:06:15,1,303,200,50.534862159968,5.21956990803473
"277",2022-03-09 00:06:20,1,303,200,50.3820024198081,4.83743371339441
"278",2022-03-09 00:06:25,1,303,200,51.5130651212234,5.16416245853088
"279",2022-03-09 00:06:30,1,303,200,50.6870981078272,4.76066276800541
"280",2022-03-09 00:06:35,1,303,200,49.8550173780464,5.00148050719305
"281",2022-03-09 00:06:40,1,303,200,50.4275124205767,4.8398444550073
"282",2022-03-09 00:06:45,1,303,200,51.1448687057876,5.0735212034748
"283",2022-03-09 00:06:50,1,303,200,51.018036256124,5.41218044441695
"284",2022-03-09 00:06:55,1,303,200,51.8805808303536,5.38572535306521
"285",2022-03-09 00:07:00,1,303,200,50.4694766975955,5.35968872331217
"286",2022-03-09 00:07:05,1,303,200,51.3323652858242,5.55978062747408
"287",2022-03-09 00:07:10,1,303,200,51.2501576504125,4.97218156601145
"288",2022-03-09 00:07:15,1,303,200,51.689728777828,5.66115066127549
"289",2022-03-09 00:07:20,1,303,200,51.3231951724367,4.77076231013149
"290",2022-03-09 00:07:25,1,303,200,51.3482769266292,4.88207683976734
"291",2022-03-09 00:07:30,1,303,200,50.3919625795984,5.29659265160054
"292",2022-03-09 00:07:35,1,303,200,50.6282148082941,5.42230535863567
"293",2022-03-09 00:07:40,1,303,200,49.3959486910918,5.34841397223685
"294",2022-03-09 00:07:45,1,303,200,50.8866853385214,4.85504655059938
"295",2022-03-09 00:07:50,1,303,200,50.9896716511841,5.08210745356029
"296",2022-03-09 00:07:55,1,303,200,51.4610410583121,5.2437611304389
"297",2022-03-09 00:08:00,1,303,200,49.584278414681,5.65378913937743
"298",2022-03-09 00:08:05,1,303,200,50.006687288831,5.27303271598352
"299",2022-03-09 00:08:10,1,303,200,48.9622487018359,4.8438708347774
"300",2022-03-09 00:08:15,1,303,200,50.0830541667174,5.25411045080338
"301",2022-03-09 00:08:20,1,303,200,50.0160072294411,5.2953076720298
"302",2022-03-09 00:08:25,1,303,200,51.3041160200091,4.78161192465472
"303",2022-03-09 00:08:30,1,303,200,50.9327743421528,5.50193399141271
"304",2022-03-09 00:08:35,1,303,200,50.5056069124272,5.32885124185273
"305",2022-03-09 00:08:40,1,303,200,50.0848882709387,4.54146607360647
"306",2022-03-09 00:08:45,1,303,200,49.6703090390939,4.89777028134036
"307",2022-03-09 00:08:50,1,303,200,51.8174335601244,4.91373188579212
"308",2022-03-09 00:08:55,1,303,200,49.9751028756454,4.92003100279755
"309",2022-03-09 00:09:00,1,303,200,50.1041533408683,4.89401488918706
"310",2022-03-09 00:09:05,1,303,200,51.0409420559748,4.72954104223398
"311",2022-03-09 00:09:10,1,303,200,50.7132743813204,5.36253674091472
"312",2022-03-09 00:09:15,1,303,200,51.2891062986819,5.39921733816795
"313",2022-03-09 00:09:20,1,303,200,51.2705806754097,4.89819224434483
"314",2022-03-09 00:09:25,1,303,200,51.8603853821797,5.49250374804046
"315",2022-03-09 00:09:30,1,303,200,50.5220322347597,5.17519034625768
"316",2022-03-09 00:09:35,1,303,200,51.7583667860499,5.28257092713095
"317",2022-03-09 00:09:40,1,303,200,50.312389098366,5.76104623991509
"318",2022-03-09 00:09:45,1,303,200,49.8416685694584,4.90632559699401
"319",2022-03-09 00:09:50,1,303,200,51.2348074609779,5.61268239165903
"320",2022-03-09 00:09:55,1,303,200,49.9602926443245,5.52553089085609
"321",2022-03-09 00:10:00,1,303,200,51.7800561468194,5.52906965805172
"322",2022-03-09 00:10:05,1,303,200,50.7603836984295,5.37465725954527
"323",2022-03-09 00:10:10,1,303,200,51.8376153315361,5.41895234412056
"324",2022-03-09 00:10:15,1,303,200,50.6914008841866,5.36261014014255
"325",2022-03-09 00:10:20,1,303,200,51.9391175914046,5.03494176026778
"326",2022-03-09 00:10:25,1,303,200,51.9680955538166,5.59381239472932
"327",2022-03-09 00:10:30,1,303,200,50.3836016614753,5.75554568159548
"328",2022-03-09 00:10:35,1,303,200,50.5722043238164,5.23152617125657
"329",2022-03-09 00:10:40,1,303,200,52.4904564143506,4.77797062922777
"330",2022-03-09 00:10:45,1,303,200,51.6268820060347,5.67020604269731
"331",2022-03-09 00:10:50,1,303,200,50.4420966045556,4.97746631441776
"332",2022-03-09 00:10:55,1,303,200,50.2176614831941,5.39334399815994
"333",2022-03-09 00:11:00,1,303,200,51.4066786218624,5.21554406752338
"334",2022-03-09 00:11:05,1,303,200,50.4876025669375,5.34105257601801
"335",2022-03-09 00:11:10,1,303,200,49.7414003637985,5.19404128120911
"336",2022-03-09 00:11:15,1,303,200,51.1790986672271,4.98703313113591
"337",2022-03-09 00:11:20,1,303,200,51.004093425802,5.22939317390185
"338",2022-03-09 00:11:25,1,303,200,49.1594898640455,5.48130991179405
"339",2022-03-09 00:11:30,1,303,200,50.4373124360123,5.21582646398501
"340",2022-03-09 00:11:35,1,303,200,50.6720465143401,5.10086552004546
"341",2022-03-09 00:11:40,1,303,200,52.2758109880632,4.85268016794977
"342",2022-03-09 00:11:45,1,303,200,50.5249540391783,5.33888071767466
"343",2022-03-09 00:11:50,1,303,200,50.0301940339076,5.08218221906615
"344",2022-03-09 00:11:55,1,303,200,49.0896377160866,5.30963560212341
"345",2022-03-09 00:12:00,1,303,200,50.5075218241679,5.13193113148817
"346",2022-03-09 00:12:05,1,303,200,51.4853155454556,5.06802696853139
"347",2022-03-09 00:12:10,1,303,200,52.1459014977122,5.87814474118643
"348",2022-03-09 00:12:15,1,303,200,51.0838887027412,4.91800709917933
"349",2022-03-09 00:12:20,1,303,200,52.4980047548296,5.23880981805302
"350",2022-03-09 00:12:25,1,303,200,50.3702980337147,5.14586417308915
"351",2022-03-09 00:12:30,1,303,200,50.3422978121303,5.15759534643039
"352",2022-03-09 00:12:35,1,303,200,50.3252726377432,5.04568707844844
"353",2022-03-09 00:12:40,1,303,200,51.1859061470233,4.81544506626999
"354",2022-03-09 00:12:45,1,303,200,50.8042839037384,5.54156553208206
"355",2022-03-09 00:12:50,1,303,200,51.1392998550926,5.48388048080337
"356",2022-03-09 00:12:55,1,303,200,50.0146730423215,5.54312254886525
"357",2022-03-09 00:13:00,1,303,200,51.6918723607735,5.52773898160305
"358",2022-03-09 00:13:05,1,303,200,50.996508043712,5.37610405880529
"359",2022-03-09 00:13:10,1,303,200,50.4236761383483,4.76427223153639
"360",2022-03-09 00:13:15,1,303,200,48.8334844845798,5.34485881924717
"361",2022-03-09 00:13:20,1,303,200,51.1402196157117,4.8556506841078
"362",2022-03-09 00:13:25,1,303,200,51.1605888301293,5.18213881791818
"363",2022-03-09 00:13:30,1,303,200,49.8991720715415,5.74172938340904
"364",2022-03-09 00:13:35,1,303,200,51.2348369145406,5.3474072354753
"365",2022-03-09 00:13:40,1,303,200,50.2048238623142,5.15127430460774
"366",2022-03-09 00:13:45,1,303,200,50.4632476685502,5.1698034930277
"367",2022-03-09 00:13:50,1,303,200,50.5069561936862,5.63211688078496
